player_id,season,role,handler_index,confidence,evidence,source,overridden,note
-111893077251422,2026,unknown,0.0,0.0,0.0,none,0,
-1120862052353579,2026,unknown,0.0,0.0,0.0,none,0,
-1121363921660339,2026,unknown,0.0,0.0,0.0,none,0,
-1121567091695597,2025,unknown,0.0,0.0,0.0,none,0,
-1123025832201518,2025,unknown,0.0,0.0,0.0,none,0,
-1123336796212579,2026,unknown,0.0,0.0,0.0,none,0,
-1124396636602576,2026,unknown,0.0,0.0,0.0,none,0,
-1125895028793327,2026,unknown,0.0,0.0,0.0,none,0,
-112797300535842,2026,unknown,0.0,0.0,0.0,none,0,
-1128870733665986,2026,unknown,0.0,0.0,0.0,none,0,
-1128979092928394,2025,unknown,0.0,0.0,0.0,none,0,
-1129007119900061,2025,unknown,0.0,0.0,0.0,none,0,
-1129129422330420,2026,unknown,0.0,0.0,0.0,none,0,
-1130012382366385,2026,unknown,0.0,0.0,0.0,none,0,
-1130191619983568,2024,unknown,0.0,0.0,0.0,none,0,
-1130416294766376,2025,unknown,0.0,0.0,0.0,none,0,
-1131276463239619,2026,unknown,0.0,0.0,0.0,none,0,
-1131782402541120,2026,unknown,0.0,0.0,0.0,none,0,
-1132099826263066,2026,unknown,0.0,0.0,0.0,none,0,
-1132548073233548,2025,unknown,0.0,0.0,0.0,none,0,
-1133181001587320,2026,unknown,0.0,0.0,0.0,none,0,
-1133668894614035,2026,unknown,0.0,0.0,0.0,none,0,
-1133838489658426,2025,unknown,0.0,0.0,0.0,none,0,
-1134534595622692,2026,unknown,0.0,0.0,0.0,none,0,
-1136706011235539,2025,unknown,0.0,0.0,0.0,none,0,
-1137996750247298,2026,unknown,0.0,0.0,0.0,none,0,
-1139889973005344,2025,unknown,0.0,0.0,0.0,none,0,
-1141338642937321,2026,unknown,0.0,0.0,0.0,none,0,
-1142565444584490,2026,unknown,0.0,0.0,0.0,none,0,
-1143661097055893,2026,unknown,0.0,0.0,0.0,none,0,
